Id,comment,sentiment_score,sentiment_label,key_phrases,Instruction_Clarity,Instructor_Enthusiasm,Grading_Fairness,Content_Quality,Instructor_Accessibility
601915,  He tries his best to make sure everyone gets the help they need.  He tries to make lecture fun. He gives a lot of homework but will extend deadline to the amount of time you need to get done.  He is a good guy.,4,positive,"['gives lot homework extend deadline time need good guy', 'tries make lecture fun gives lot homework', 'tries make lecture fun gives lot homework extend deadline time']",4,4,4,5,5
601915,The amount of homework is absolutely ridiculous and he doesn't explain anything very well in calss,1,negative,"['homework absolutely ridiculous doesn explain calss', 'absolutely ridiculous doesn explain calss', 'doesn explain calss']",2,1,1,1,1
601915,I got an A in my high school precalc class. I decided to retake this after being out of school for nearly 2 years. I only managed a D in this class. I could not understand anything he was teaching. My girlfriend didn't even know and she was in calc 2. Over taught everything beyond most of the class' knowledge. ,2,negative,"['girlfriend didn know calc taught class knowledge', 'didn know calc taught class knowledge', 'teaching girlfriend didn know calc taught class knowledge']",3,2,2,2,2
601915,Mr. Farm is hands down just not clear in any area of the classes he teaches. It seems that there is about a 5050 split between students who get what he is teaching and those who don't. I would not recommend taking a class with him.,2,negative,"['mr farm hands just clear area classes teaches 5050', 'mr farm hands just clear area classes teaches', 'mr farm hands just clear area classes teaches 5050 split']",3,2,2,2,2
601915,Farm makes college algebra into rocket science. He makes solving and explaining every problem way harder than it needs to be and never clearly outlines the steps. His tests are way harder than the homework and there is a 'learning tool' a.k.a. a quiz everyday in class. STAY AWAY! You'll regret taking this class and you don't even get credit for it.,1,negative,"['farm makes college algebra rocket science', 'farm makes college algebra rocket science makes solving explaining', 'farm makes college algebra rocket science makes']",2,1,1,2,1
601915,"Mr. Farm was always willing to help, he just requires you put in the work.  I was never a fan of math until I took his class. You can ask him fifty questions and he will do his best to answer you. Depending on the class he does lots of assignments or little quizes. I would highly recommend him. Attendance is not required but helps a lot!",5,positive,"['mr farm willing help just requires work fan math took', 'farm willing help just requires work fan math took class', 'mr farm willing help just requires work fan math']",5,5,5,5,5
601915,"Taught as if we already knew what he was teaching. Did not notice when the class was really confused. Very nice guy, total geek which made him so likeable.",5,positive,"['taught knew teaching did notice class really confused nice guy', 'teaching did notice class really confused nice guy total geek', 'knew teaching did notice class really confused nice guy']",4,5,5,5,5
601915,"I only went to class the first day and the days of the tests and passed.  It is possible to not attend and pass if you just look in the book and practice a few problems before the tests. After all, attendance is not taken and you get no credits for taking math 102.",1,negative,"['tests attendance taken credits taking math 102', 'practice problems tests attendance taken credits taking math 102', 'book practice problems tests attendance taken credits taking math 102']",1,1,1,2,1
601915,"This guy is genuinely there for his students and is willing to help.  I ended the class with 101% in the class, so getting an A isn't an impossible feat.. I suggest doing the all assignments, the study guides, and getting Calc. for dummies, which was a HUGE help for me. DON'T GET THE TEXTBOOK, I NEVER USED IT. PRACTICALLY WORTHLESS.",1,negative,"['impossible feat suggest doing assignments study guides getting calc', 'impossible feat suggest doing assignments study guides getting calc dummies', 'feat suggest doing assignments study guides getting calc']",1,1,1,2,1
601915,"The class is difficult, so you will not pass by just attending class and expecting to absorb the information. If you don't put in effort outside of class then you are preparing to fail. Stuart is sometimes hard to follow, but he offers many opportunities to seek help, and he cares about his students. Even though he is goofy, he's a really good guy.",4,positive,"['effort outside class preparing fail stuart', 'don effort outside class preparing fail stuart', 'effort outside class preparing fail stuart hard']",3,4,3,4,5
601915,Stuart Farm wonders off subject more than he teaches and he tries to drag on and over explain things that we already know about. ,4,positive,"['stuart farm wonders subject teaches tries drag explain things know', 'stuart farm wonders subject teaches', 'stuart farm wonders subject teaches tries drag explain things']",5,4,4,4,4
601915,I think that the people going on here and posting good things about this class is Farm himself. As a senior I was just looking at what people are saying about the worst professor ever here at UND.  I had a horrible time in this class and I would never want anyone to have to take a class with him. He should never be allowed to teach here. ,1,negative,"['class farm senior just looking people saying worst professor und', 'class farm senior just looking people saying worst professor', 'things class farm senior just looking people saying worst professor']",1,1,1,1,1
